name, dataset, enc, dec, sampler, epochs, lr, early_stopping, dim, hiddens, readout, est, time, micro, macro, samples, weighted, 
ss_nodemodel, cora, linear, inner, node-rand_walk-random, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-18 10:37:40, 0.4389, 0.228, 0.4389, 0.3325, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 00:43:25, 0.4384, 0.3534, 0.4384, 0.4002, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 03:34:37, 0.4384, 0.3534, 0.4384, 0.4002, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 256, [256, 256], mean, jsd, 21-01-18 10:22:33, 0.4324, 0.2109, 0.4324, 0.3091, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:00:14, 0.4315, 0.242, 0.4315, 0.3046, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:36:02, 0.4315, 0.242, 0.4315, 0.3046, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 11:56:09, 0.431, 0.2132, 0.431, 0.3104, 
ss_nodemodel, cora, linear, mlp, node-neighbor-random, 500, 0.01, 20, 64, -, mean, jsd, 21-01-18 09:57:38, 0.4172, 0.305, 0.4172, 0.3653, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 00:42:30, 0.4155, 0.3043, 0.4155, 0.3601, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.02, 20, 256, [256, 256], mean, jsd, 21-01-19 01:28:44, 0.4121, 0.3043, 0.4121, 0.3601, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.02, 20, 256, [256, 256], mean, jsd, 21-01-19 04:59:34, 0.4121, 0.3043, 0.4121, 0.3601, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-18 21:46:24, 0.4007, 0.2887, 0.4007, 0.3417, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-18 23:28:58, 0.4007, 0.2887, 0.4007, 0.3417, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-19 01:29:54, 0.4007, 0.2738, 0.4007, 0.2922, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-19 00:29:39, 0.3979, 0.2098, 0.3979, 0.2472, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-19 02:14:28, 0.3979, 0.2098, 0.3979, 0.2472, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-19 00:40:02, 0.3975, 0.1966, 0.3975, 0.2329, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-19 03:15:26, 0.3975, 0.1966, 0.3975, 0.2329, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 256, [256, 256], mean, jsd, 21-01-18 12:40:09, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-18 13:00:24, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 512, [512], mean, jsd, 21-01-18 16:18:35, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 512, [512, 512], mean, jsd, 21-01-18 16:58:23, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 512, [512, 512], mean, jsd, 21-01-18 17:19:33, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 512, [512, 512], mean, jsd, 21-01-18 22:21:06, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512], mean, jsd, 21-01-19 00:09:11, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.02, 20, 512, [512], mean, jsd, 21-01-19 00:53:03, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 512, [512], mean, jsd, 21-01-19 00:54:54, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.02, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 01:05:26, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 01:06:39, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-19 04:16:52, 0.3949, 0.1887, 0.3949, 0.2236, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 10:55:43, 0.3913, 0.1952, 0.3913, 0.2766, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 11:59:08, 0.3913, 0.1675, 0.3913, 0.2695, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-except_neighbor, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 10:37:29, 0.3798, 0.2568, 0.3798, 0.3223, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-18 08:48:54, 0.3572, 0.1366, 0.3572, 0.2128, 
ss_nodemodel, cora, linear, inner, node-rand_walk-random, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:11:38, 0.3299, 0.1695, 0.3299, 0.2441, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:11:43, 0.3299, 0.1695, 0.3299, 0.2441, 
ss_nodemodel, cora, linear, inner, node-neighbor-random, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:11:26, 0.3267, 0.1659, 0.3267, 0.2406, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:11:32, 0.3267, 0.1659, 0.3267, 0.2406, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:11:50, 0.3244, 0.1671, 0.3244, 0.2398, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:11:56, 0.3244, 0.1671, 0.3244, 0.2398, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:12:01, 0.3235, 0.1596, 0.3235, 0.2338, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-except_neighbor, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:12:07, 0.3235, 0.1596, 0.3235, 0.2338, 
ss_nodemodel, cora, linear, mlp, node-neighbor-random, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:12:13, 0.3216, 0.1408, 0.3216, 0.2187, 
ss_nodemodel, cora, linear, mlp, node-neighbor-except_neighbor, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:12:19, 0.3216, 0.1408, 0.3216, 0.2187, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 500, 0.001, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 10:23:22, 0.3207, 0.1177, 0.3207, 0.1936, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 500, 0.001, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 10:32:09, 0.3198, 0.1545, 0.3198, 0.1983, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:12:24, 0.3193, 0.1618, 0.3193, 0.2351, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-except_neighbor, 1, 0.001, 20, 16, -, mean, jsd, 21-01-18 08:12:30, 0.3193, 0.1618, 0.3193, 0.2351, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-18 11:25:33, 0.312, 0.1078, 0.312, 0.1874, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 09:48:50, 0.3073, 0.1186, 0.3073, 0.1832, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 10:58:04, 0.3073, 0.1186, 0.3073, 0.1832, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 500, 0.01, 20, 512, [512, 512, 512], mean, jsd, 21-01-18 10:35:00, 0.2953, 0.0698, 0.2953, 0.1395, 
ss_nodemodel, cora, linear, inner, node-neighbor-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 08:43:50, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-random, 500, 0.03, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 08:44:41, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-random, 500, 0.02, 20, 512, [512, 512, 512], mean, jsd, 21-01-18 08:45:04, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 08:48:16, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 08:49:21, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-18 08:50:02, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-18 08:51:23, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512], mean, jsd, 21-01-18 08:54:17, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512, 512], mean, jsd, 21-01-18 08:54:58, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512, 512], mean, jsd, 21-01-18 08:55:43, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 256, [256], mean, jsd, 21-01-18 09:23:02, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 10:11:21, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512, 512], mean, jsd, 21-01-18 10:20:53, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-18 10:24:31, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 10:26:39, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 500, 0.02, 20, 256, [256], mean, jsd, 21-01-18 10:30:00, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 500, 0.03, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 10:33:37, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 10:46:02, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 10:59:16, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 11:27:42, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-18 11:33:54, 0.2949, 0.0651, 0.2949, 0.1343, 
ss_nodemodel, cora, linear, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 10:09:59, 0.2935, 0.0947, 0.2935, 0.1537, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:01:38, 0.293, 0.0696, 0.293, 0.1395, 
ss_nodemodel, cora, linear, mlp, node-neighbor-random, 500, 0.01, 20, 256, [256], mean, jsd, 21-01-18 10:04:48, 0.2926, 0.0743, 0.2926, 0.1461, 
ss_nodemodel, cora, linear, mlp, node-rand_walk-random, 500, 0.01, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 10:25:36, 0.2921, 0.0694, 0.2921, 0.139, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-18 11:09:41, 0.2893, 0.07, 0.2893, 0.1402, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-15 17:23:49, 0.7328, 0.7289, 0.7328, 0.7326, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-15 17:25:49, 0.7328, 0.7289, 0.7328, 0.7326, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-15 17:29:26, 0.7328, 0.7289, 0.7328, 0.7326, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 17:33:13, 0.7328, 0.7289, 0.7328, 0.7326, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-15 18:54:34, 0.7328, 0.7289, 0.7328, 0.7326, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 19:12:38, 0.7328, 0.7289, 0.7328, 0.7326, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-15 22:02:49, 0.7194, 0.7157, 0.7194, 0.7187, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 22:05:18, 0.7194, 0.7157, 0.7194, 0.7187, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-15 22:05:53, 0.7107, 0.7, 0.7107, 0.7098, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-15 17:22:03, 0.6927, 0.6878, 0.6927, 0.6927, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-15 22:02:13, 0.6922, 0.6899, 0.6922, 0.6922, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-15 22:04:20, 0.6922, 0.6899, 0.6922, 0.6922, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-15 22:24:41, 0.6742, 0.6637, 0.6742, 0.6712, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 10:12:37, 0.6742, 0.6637, 0.6742, 0.6712, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-15 17:41:41, 0.6608, 0.6509, 0.6608, 0.6603, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-15 17:48:25, 0.6608, 0.6597, 0.6608, 0.6611, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-15 19:32:41, 0.6608, 0.6509, 0.6608, 0.6603, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-15 17:54:23, 0.6544, 0.6382, 0.6544, 0.65, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-15 19:57:45, 0.6544, 0.6382, 0.6544, 0.65, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 256, -, mean, jsd, 21-01-15 22:36:16, 0.6447, 0.6384, 0.6447, 0.6434, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-15 22:44:46, 0.6447, 0.6384, 0.6447, 0.6434, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 256, -, mean, jsd, 21-01-15 22:31:55, 0.6008, 0.592, 0.6008, 0.5974, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 256, [256], mean, jsd, 21-01-15 22:40:37, 0.6008, 0.592, 0.6008, 0.5974, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.02, 1000, 128, -, mean, jsd, 21-01-15 10:43:29, 0.5635, 0.5493, 0.5635, 0.5582, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 512, [512, 512], mean, jsd, 21-01-15 23:05:22, 0.5635, 0.5451, 0.5635, 0.5591, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-15 16:39:14, 0.5362, 0.5053, 0.5362, 0.5253, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-15 16:50:30, 0.5362, 0.5053, 0.5362, 0.5253, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-15 20:19:22, 0.5362, 0.5053, 0.5362, 0.5253, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-15 20:19:48, 0.5362, 0.5053, 0.5362, 0.5253, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 20:20:03, 0.5362, 0.5053, 0.5362, 0.5253, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-15 17:27:36, 0.5335, 0.5051, 0.5335, 0.5238, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-15 18:45:33, 0.5335, 0.5051, 0.5335, 0.5238, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 19:03:36, 0.5335, 0.5051, 0.5335, 0.5238, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-random, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-16 02:27:09, 0.5279, 0.4535, 0.5279, 0.5029, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-random, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-16 02:34:07, 0.5279, 0.4535, 0.5279, 0.5029, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-except_neighbor, 500, 0.02, 20, 64, -, mean, jsd, 21-01-16 09:40:33, 0.5279, 0.4535, 0.5279, 0.5029, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-16 09:46:36, 0.5159, 0.444, 0.5159, 0.4744, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-except_neighbor, 500, 0.01, 20, 64, -, mean, jsd, 21-01-18 10:55:51, 0.5002, 0.3973, 0.5002, 0.4481, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 2000, 128, -, mean, jsd, 21-01-15 10:31:00, 0.4689, 0.4332, 0.4689, 0.4594, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 21:47:38, 0.4689, 0.3928, 0.4689, 0.4402, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-18 09:26:10, 0.4689, 0.3928, 0.4689, 0.4402, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-18 09:26:50, 0.4689, 0.3928, 0.4689, 0.4402, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 09:50:51, 0.4689, 0.3928, 0.4689, 0.4402, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-15 21:40:15, 0.4675, 0.3987, 0.4675, 0.4455, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-18 09:27:15, 0.4675, 0.3987, 0.4675, 0.4455, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-18 09:45:16, 0.4675, 0.3987, 0.4675, 0.4455, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 09:52:52, 0.4675, 0.3987, 0.4675, 0.4455, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 09:55:13, 0.4675, 0.3987, 0.4675, 0.4455, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-19 06:04:55, 0.4654, 0.3998, 0.4703, 0.4446, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-19 06:06:00, 0.4654, 0.3998, 0.4703, 0.4446, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-19 06:07:22, 0.4654, 0.3998, 0.4703, 0.4446, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-19 06:09:02, 0.4654, 0.3998, 0.4703, 0.4446, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 64, -, mean, jsd, 21-01-19 06:24:06, 0.4654, 0.3998, 0.4703, 0.4446, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-19 06:10:36, 0.4636, 0.3988, 0.4684, 0.444, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-19 06:13:41, 0.4636, 0.3988, 0.4684, 0.444, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:15:25, 0.4636, 0.3988, 0.4684, 0.444, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-19 06:34:30, 0.4636, 0.3988, 0.4684, 0.444, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, -, 128, -, mean, jsd, 21-01-15 12:52:03, 0.4596, 0.3795, 0.4596, 0.4206, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-15 21:42:01, 0.4587, 0.4138, 0.4587, 0.4458, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-15 21:42:20, 0.4587, 0.4138, 0.4587, 0.4458, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-15 21:43:13, 0.4587, 0.4138, 0.4587, 0.4458, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 128, -, mean, jsd, 21-01-15 21:49:18, 0.4587, 0.4138, 0.4587, 0.4458, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-15 21:51:06, 0.4587, 0.4138, 0.4587, 0.4458, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-15 21:52:03, 0.4587, 0.4138, 0.4587, 0.4458, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-16 02:51:33, 0.4587, 0.3478, 0.4587, 0.3875, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-16 10:30:04, 0.4587, 0.3478, 0.4587, 0.3875, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 10:01:36, 0.4587, 0.4138, 0.4587, 0.4458, 
